
episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers
354,S,4999,0,325,20,0
377,S,4790,0,325,20,0
378,S,4999,0,325,20,0
341,S,4845,0,325,20,0
342,S,4999,0,325,20,0
385,S,4872,0,325,20,0
386,S,4999,0,325,20,0
401,S,4846,0,325,20,1
402,S,4999,0,325,20,1
319,S,1982,0,325,20,0
320,S,4999,0,325,20,0
339,S,4913,0,325,20,0
340,S,4999,0,325,20,0
367,S,4859,0,325,20,0
368,S,4999,0,325,20,0
297,S,4847,0,325,20,0
365,S,4758,0,325,20,0
298,S,4999,0,325,20,0
366,S,4999,0,325,20,0
343,S,4910,0,325,20,0
344,S,4999,0,325,20,0
387,S,4917,0,325,20,0
388,S,4999,0,325,20,0
321,S,4919,0,325,20,0
322,S,4999,0,325,20,0
288,S,4797,0,325,20,0
289,S,4999,0,325,20,0
299,S,4922,0,325,20,0
300,S,4999,0,325,20,0
290,S,4978,0,325,20,0
291,S,4999,0,325,20,0
379,S,4827,0,325,20,0
380,S,4999,0,325,20,0
355,S,4783,0,325,20,0
356,S,4999,0,325,20,0
369,S,4841,0,325,20,0
370,S,4999,0,325,20,0
367,S,4861,0,325,20,0
368,S,4999,0,325,20,0
369,S,4969,0,325,20,0
370,S,4999,0,325,20,0
381,S,4896,0,325,20,0
382,S,4999,0,325,20,0
292,S,4884,0,325,20,0
293,S,4999,0,325,20,0
345,S,4795,0,325,20,0
346,S,4999,0,325,20,0
323,S,4781,0,325,20,0
324,S,4999,0,325,20,0
371,S,4910,0,325,20,0
341,S,4698,0,325,20,0
389,S,4772,0,325,20,0
372,S,4999,0,325,20,0
342,S,4999,0,325,20,0
390,S,4999,0,325,20,0
383,S,4902,0,325,20,0
384,S,4999,0,325,20,0
347,S,4938,0,325,20,0
348,S,4999,0,325,20,0
301,S,4776,0,325,20,0
302,S,4999,0,325,20,0
371,S,4797,0,325,20,0
372,S,4999,0,325,20,0
357,S,4746,0,325,20,0
358,S,4999,0,325,20,0
325,S,4875,0,325,20,0
326,S,4999,0,325,20,0
349,S,4909,0,325,20,0
350,S,4999,0,325,20,0
327,S,4969,0,325,20,0
328,S,4999,0,325,20,0
294,S,4783,0,325,20,0
295,S,4999,0,325,20,0
391,S,4816,0,325,20,0
392,S,4999,0,325,20,0
343,S,4809,0,325,20,0
344,S,4999,0,325,20,0
373,S,4855,0,325,20,0
374,S,4999,0,325,20,0
385,S,4815,0,325,20,0
386,S,4999,0,325,20,0
373,S,4773,0,325,20,0
374,S,4999,0,325,20,0
296,S,4901,0,325,20,0
297,S,4999,0,325,20,0
359,S,4834,0,325,20,0
360,S,4999,0,325,20,0
393,S,4915,0,325,20,0
394,S,4999,0,325,20,0
361,S,4984,0,325,20,0
362,S,4999,0,325,20,0
351,S,4829,0,325,20,0
352,S,4999,0,325,20,0
395,S,4964,0,325,20,0
396,S,4999,0,325,20,0
397,S,4979,0,325,20,0
398,S,4999,0,325,20,0
329,S,4819,0,325,20,0
330,S,4999,0,325,20,0
303,S,4702,0,325,20,0
304,S,4999,0,325,20,0
387,S,4844,0,325,20,0
388,S,4999,0,325,20,0
345,S,4795,0,325,20,0
346,S,4999,0,325,20,0
375,S,4803,0,325,20,0
376,S,4999,0,325,20,0
331,S,4879,0,325,20,0
332,S,4999,0,325,20,0
347,S,4937,0,325,20,0
348,S,4999,0,325,20,0
305,S,4872,0,325,20,0
306,S,4999,0,325,20,0
363,S,4797,0,325,20,0
364,S,4999,0,325,20,0
375,S,4731,0,325,20,0
376,S,4999,0,325,20,0
403,S,4186,5,325,20,1
404,S,4999,0,325,20,1
353,S,4787,0,325,20,0
354,S,4999,0,325,20,0
298,S,4745,0,325,20,0
299,S,4999,0,325,20,0
355,S,4956,0,325,20,0
356,S,4999,0,325,20,0
365,S,4917,0,325,20,0
366,S,4999,0,325,20,0
349,S,4874,0,325,20,0
350,S,4999,0,325,20,0
399,S,4723,0,325,20,0
400,S,4999,0,325,20,1
377,S,4878,0,325,20,0
378,S,4999,0,325,20,0
300,S,4882,0,325,20,0
301,S,4999,0,325,20,0
351,S,4950,0,325,20,0
352,S,4999,0,325,20,0
389,S,4732,0,325,20,0
390,S,4999,0,325,20,0
302,S,4985,0,325,20,0
303,S,4999,0,325,20,0
379,S,4964,0,325,20,0
380,S,4999,0,325,20,0
307,S,4807,0,325,20,0
308,S,4999,0,325,20,0
333,S,4789,0,325,20,0
334,S,4999,0,325,20,0
367,S,4872,0,325,20,0
368,S,4999,0,325,20,0
353,S,4935,0,325,20,0
354,S,4999,0,325,20,0
309,S,4944,0,325,20,0
310,S,4999,0,325,20,0
391,S,4915,0,325,20,0
392,S,4999,0,325,20,0
401,S,4804,0,325,20,1
402,S,4999,0,325,20,1
369,S,4898,0,325,20,0
370,S,4999,0,325,20,0
357,S,4743,0,325,20,0
358,S,4999,0,325,20,0
304,S,4821,0,325,20,0
305,S,4999,0,325,20,0
335,S,4830,0,325,20,0
405,S,4664,1,325,20,1
336,S,4999,0,325,20,0
406,S,4999,0,325,20,1
393,S,4884,0,325,20,0
394,S,4999,0,325,20,0
381,S,4790,0,325,20,0
382,S,4999,0,325,20,0
311,S,4842,0,325,20,0
312,S,4999,0,325,20,0
371,S,4891,0,325,20,0
372,S,4999,0,325,20,0
355,S,4768,0,325,20,0
356,S,4999,0,325,20,0
373,S,4949,0,325,20,0
374,S,4999,0,325,20,0
395,S,4849,0,325,20,0
396,S,4999,0,325,20,0
306,S,4832,0,325,20,0
307,S,4999,0,325,20,0
397,S,4984,0,325,20,0
398,S,4999,0,325,20,0
375,S,4942,0,325,20,0
376,S,4999,0,325,20,0
359,S,4765,0,325,20,0
360,S,4999,0,325,20,0
377,S,4962,0,325,20,0
378,S,4999,0,325,20,0
399,S,4906,0,325,20,0
400,S,4999,0,325,20,1
313,S,4736,0,325,20,0
337,S,4700,0,325,20,0
314,S,4999,0,325,20,0
338,S,4999,0,325,20,0
361,S,4881,0,325,20,0
362,S,4999,0,325,20,0
339,S,4966,0,325,20,0
340,S,4999,0,325,20,0
383,S,4678,0,325,20,0
384,S,4999,0,325,20,0
407,S,4648,0,325,20,1
408,S,4999,0,325,20,1
308,S,4750,0,325,20,0
309,S,4999,0,325,20,0
379,S,4804,0,325,20,0
380,S,4999,0,325,20,0
357,S,4672,0,325,20,0
358,S,4999,0,325,20,0
315,S,4847,0,325,20,0
316,S,4999,0,325,20,0
381,S,4954,0,325,20,0
382,S,4999,0,325,20,0
363,S,4857,0,325,20,0
364,S,4999,0,325,20,0
341,S,4819,0,325,20,0
342,S,4999,0,325,20,0
359,S,4900,0,325,20,0
360,S,4999,0,325,20,0
385,S,4803,0,325,20,0
386,S,4999,0,325,20,0
401,S,4718,1,325,20,1
402,S,4999,0,325,20,1
310,S,4816,0,325,20,0
343,S,4923,0,325,20,0
311,S,4999,0,325,20,0
344,S,4999,0,325,20,0
365,S,4866,0,325,20,0
366,S,4999,0,325,20,0
367,S,4972,0,325,20,0
368,S,4999,0,325,20,0
361,S,4888,0,325,20,0
362,S,4999,0,325,20,0
317,S,4800,0,325,20,0
318,S,4999,0,325,20,0
383,S,4809,0,325,20,0
384,S,4999,0,325,20,0
312,S,4862,0,325,20,0
313,S,4999,0,325,20,0
403,S,4803,1,325,20,1
404,S,4999,0,325,20,1
387,S,4795,0,325,20,0
388,S,4999,0,325,20,0
409,S,4564,1,325,20,1
410,S,4999,0,325,20,1
345,S,4793,0,325,20,0
346,S,4999,0,325,20,0
369,S,4827,0,325,20,0
370,S,4999,0,325,20,0
319,S,4829,0,325,20,0
320,S,4999,0,325,20,0
403,S,4123,5,325,20,1
404,S,4999,0,325,20,1
314,S,4855,0,325,20,0
315,S,4999,0,325,20,0
385,S,4773,0,325,20,0
386,S,4999,0,325,20,0
316,S,4975,0,325,20,0
317,S,4999,0,325,20,0
321,S,4899,0,325,20,0
322,S,4999,0,325,20,0
371,S,4863,0,325,20,0
372,S,4999,0,325,20,0
347,S,4846,0,325,20,0
348,S,4999,0,325,20,0
363,S,4676,0,325,20,0
364,S,4999,0,325,20,0
389,S,4755,0,325,20,0
390,S,4999,0,325,20,0
349,S,4944,0,325,20,0
350,S,4999,0,325,20,0
373,S,4932,0,325,20,0
374,S,4999,0,325,20,0
405,S,4822,1,325,20,1
406,S,4999,0,325,20,1
387,S,4847,0,325,20,0
388,S,4999,0,325,20,0
411,S,4736,0,325,20,1
412,S,4999,0,325,20,1
318,S,4837,0,325,20,0
319,S,4999,0,325,20,0
323,S,4843,0,325,20,0
324,S,4999,0,325,20,0
391,S,4899,0,325,20,0
392,S,4999,0,325,20,0
325,S,4986,0,325,20,0
326,S,4999,0,325,20,0
365,S,4841,0,325,20,0
366,S,4999,0,325,20,0
407,S,4881,1,325,20,1
408,S,4999,0,325,20,1
351,S,4849,0,325,20,0
352,S,4999,0,325,20,0
320,S,4860,0,325,20,0
405,S,4540,2,325,20,1
321,S,4999,0,325,20,0
406,S,4999,0,325,20,1
327,S,4847,0,325,20,0
328,S,4999,0,325,20,0
389,S,4767,0,325,20,0
367,S,4849,0,325,20,0
390,S,4999,0,325,20,0
368,S,4999,0,325,20,0
353,S,4881,0,325,20,0
354,S,4999,0,325,20,0
393,S,4768,0,325,20,0
394,S,4999,0,325,20,0
375,S,4612,0,325,20,0
376,S,4999,0,325,20,0
329,S,4836,0,325,20,0
330,S,4999,0,325,20,0
322,S,4782,0,325,20,0
323,S,4999,0,325,20,0
369,S,4847,0,325,20,0
370,S,4999,0,325,20,0
391,S,4814,0,325,20,0
392,S,4999,0,325,20,0
371,S,4966,0,325,20,0
372,S,4999,0,325,20,0
355,S,4797,0,325,20,0
356,S,4999,0,325,20,0
373,S,4972,0,325,20,0
374,S,4999,0,325,20,0
407,S,4699,1,325,20,1
408,S,4999,0,325,20,1
377,S,4881,0,325,20,0
378,S,4999,0,325,20,0
379,S,4963,0,325,20,0
395,S,4771,0,325,20,0
380,S,4999,0,325,20,0
396,S,4999,0,325,20,0
357,S,4907,0,325,20,0
358,S,4999,0,325,20,0
397,S,4975,0,325,20,0
398,S,4999,0,325,20,0
331,S,4823,0,325,20,0
332,S,4999,0,325,20,0
324,S,4802,0,325,20,0
325,S,4999,0,325,20,0
409,S,4460,2,325,20,1
410,S,4999,0,325,20,1
375,S,4814,0,325,20,0
376,S,4999,0,325,20,0
413,S,4361,6,325,20,1
414,S,4999,0,325,20,1
359,S,4844,0,325,20,0
360,S,4999,0,325,20,0
381,S,4772,0,325,20,0
382,S,4999,0,325,20,0
326,S,4826,0,325,20,0
327,S,4999,0,325,20,0
393,S,4632,0,325,20,0
394,S,4999,0,325,20,0
377,S,4834,0,325,20,0
378,S,4999,0,325,20,0
415,S,4838,1,325,20,1
416,S,4999,0,325,20,1
399,S,4730,0,325,20,0
400,S,4999,0,325,20,1
333,S,4719,0,325,20,0
334,S,4999,0,325,20,0
361,S,4857,0,325,20,0
362,S,4999,0,325,20,0
363,S,4986,0,325,20,0
364,S,4999,0,325,20,0
383,S,4830,0,325,20,0
384,S,4999,0,325,20,0
395,S,4853,0,325,20,0
396,S,4999,0,325,20,0
328,S,4803,0,325,20,0
329,S,4999,0,325,20,0
365,S,4886,0,325,20,0
366,S,4999,0,325,20,0
379,S,4820,0,325,20,0
380,S,4999,0,325,20,0
381,S,4954,0,325,20,0
382,S,4999,0,325,20,0
367,S,4923,0,325,20,0
368,S,4999,0,325,20,0
385,S,4855,0,325,20,0
386,S,4999,0,325,20,0
417,S,4725,1,325,20,1
418,S,4999,0,325,20,1
397,S,4810,0,325,20,0
398,S,4999,0,325,20,0
411,S,4448,5,325,20,1
412,S,4999,0,325,20,1
330,S,4748,0,325,20,0
331,S,4999,0,325,20,0
369,S,4828,0,325,20,0
370,S,4999,0,325,20,0
383,S,4759,0,325,20,0
384,S,4999,0,325,20,0
387,S,4760,0,325,20,0
388,S,4999,0,325,20,0
385,S,4933,0,325,20,0
386,S,4999,0,325,20,0
335,S,4481,0,325,20,0
336,S,4999,0,325,20,0
409,S,4101,5,325,20,1
410,S,4999,0,325,20,1
419,S,4695,2,325,20,1
420,S,4999,0,325,20,1
399,S,4731,0,325,20,0
400,S,4999,0,325,20,1
337,S,4920,0,325,20,0
338,S,4999,0,325,20,0
389,S,4861,0,325,20,0
390,S,4999,0,325,20,0
387,S,4873,0,325,20,0
332,S,4740,0,325,20,0
388,S,4999,0,325,20,0
333,S,4999,0,325,20,0
391,S,4966,0,325,20,0
371,S,4742,0,325,20,0
392,S,4999,0,325,20,0
372,S,4999,0,325,20,0
334,S,4929,0,325,20,0
335,S,4999,0,325,20,0
401,S,4264,2,325,20,1
402,S,4999,0,325,20,1
373,S,4924,0,325,20,0
374,S,4999,0,325,20,0
339,S,4851,0,325,20,0
340,S,4999,0,325,20,0
377,S,1859,0,325,20,0
378,S,4999,0,325,20,0
389,S,4801,0,325,20,0
390,S,4999,0,325,20,0
336,S,4844,0,325,20,0
337,S,4999,0,325,20,0
341,S,4884,0,325,20,0
342,S,4999,0,325,20,0
379,S,4919,0,325,20,0
380,S,4999,0,325,20,0
393,S,4709,0,325,20,0
394,S,4999,0,325,20,0
403,S,4780,2,325,20,1
413,S,4415,3,325,20,1
404,S,4999,0,325,20,1
414,S,4999,0,325,20,1
391,S,4890,0,325,20,0
392,S,4999,0,325,20,0
375,S,4757,0,325,20,0
376,S,4999,0,325,20,0
393,S,4956,0,325,20,0
394,S,4999,0,325,20,0
411,S,4534,4,325,20,1
412,S,4999,0,325,20,1
401,S,4549,5,325,20,1
402,S,4999,0,325,20,1
395,S,4905,0,325,20,0
396,S,4999,0,325,20,0
338,S,4788,0,325,20,0
339,S,4999,0,325,20,0
395,S,4908,0,325,20,0
396,S,4999,0,325,20,0
343,S,4778,0,325,20,0
344,S,4999,0,325,20,0
381,S,4810,0,325,20,0
382,S,4999,0,325,20,0
377,S,4836,0,325,20,0
378,S,4999,0,325,20,0
397,S,4808,0,325,20,0
398,S,4999,0,325,20,0
379,S,4893,0,325,20,0
380,S,4999,0,325,20,0
365,S,373,0,325,20,0
366,S,4999,0,325,20,0
413,S,4721,1,325,20,1
414,S,4999,0,325,20,1
421,S,4250,5,325,20,1
422,S,4999,0,325,20,1
397,S,4769,0,325,20,0
398,S,4999,0,325,20,0
383,S,4771,0,325,20,0
384,S,4999,0,325,20,0
399,S,4889,0,325,20,0
400,S,4999,0,325,20,1
403,S,4655,2,325,20,1
404,S,4999,0,325,20,1
399,S,4940,0,325,20,0
400,S,4999,0,325,20,1
405,S,4546,2,325,20,1
406,S,4999,0,325,20,1
345,S,4684,0,325,20,0
346,S,4999,0,325,20,0
381,S,4781,0,325,20,0
382,S,4999,0,325,20,0
340,S,4616,0,325,20,0
341,S,4999,0,325,20,0
385,S,4845,0,325,20,0
386,S,4999,0,325,20,0
367,S,4759,0,325,20,0
368,S,4999,0,325,20,0
347,S,4874,0,325,20,0
348,S,4999,0,325,20,0
342,S,4913,0,325,20,0
343,S,4999,0,325,20,0
387,S,4932,0,325,20,0
388,S,4999,0,325,20,0
369,S,4912,0,325,20,0
370,S,4999,0,325,20,0
423,S,4717,3,325,20,1
407,S,4800,0,325,20,1
408,S,4999,0,325,20,1
424,S,4999,0,325,20,1
344,S,4935,0,325,20,0
345,S,4999,0,325,20,0
389,S,4932,0,325,20,0
390,S,4999,0,325,20,0
405,S,4736,1,325,20,1
406,S,4999,0,325,20,1
383,S,4803,0,325,20,0
384,S,4999,0,325,20,0
401,S,4655,0,325,20,1
402,S,4999,0,325,20,1
371,S,4824,0,325,20,0
372,S,4999,0,325,20,0
349,S,4769,0,325,20,0
350,S,4999,0,325,20,0
391,S,4855,0,325,20,0
392,S,4999,0,325,20,0
415,S,4137,5,325,20,1
416,S,4999,0,325,20,1
401,S,4485,3,325,20,1
402,S,4999,0,325,20,1
409,S,4710,1,325,20,1
410,S,4999,0,325,20,1
346,S,4720,0,325,20,0
347,S,4999,0,325,20,0
385,S,4759,0,325,20,0
386,S,4999,0,325,20,0
351,S,4802,0,325,20,0
352,S,4999,0,325,20,0
348,S,4911,0,325,20,0
349,S,4999,0,325,20,0
353,S,4944,0,325,20,0
354,S,4999,0,325,20,0
387,S,4873,0,325,20,0
388,S,4999,0,325,20,0
425,S,4533,2,325,20,1
426,S,4999,0,325,20,1
373,S,4687,0,325,20,0
374,S,4999,0,325,20,0
393,S,4691,0,325,20,0
394,S,4999,0,325,20,0
417,S,4715,1,325,20,1
418,S,4999,0,325,20,1
411,S,4771,2,325,20,1
412,S,4999,0,325,20,1
415,S,4141,7,325,20,1
416,S,4999,0,325,20,1
350,S,4789,0,325,20,0
351,S,4999,0,325,20,0
355,S,4813,0,325,20,0
356,S,4999,0,325,20,0
375,S,4838,0,325,20,0
376,S,4999,0,325,20,0
389,S,4758,0,325,20,0
390,S,4999,0,325,20,0
352,S,4881,0,325,20,0
353,S,4999,0,325,20,0
403,S,4515,1,325,20,1
404,S,4999,0,325,20,1
419,S,4742,1,325,20,1
420,S,4999,0,325,20,1
403,S,4362,1,325,20,1
404,S,4999,0,325,20,1
395,S,4704,0,325,20,0
396,S,4999,0,325,20,0
413,S,4735,1,325,20,1
414,S,4999,0,325,20,1
397,S,4980,0,325,20,0
398,S,4999,0,325,20,0
377,S,4831,0,325,20,0
378,S,4999,0,325,20,0
354,S,4909,0,325,20,0
355,S,4999,0,325,20,0
399,S,4874,0,325,20,0
400,S,4999,0,325,20,1
357,S,4685,0,325,20,0
358,S,4999,0,325,20,0
379,S,4841,0,325,20,0
380,S,4999,0,325,20,0
427,S,4471,3,325,20,1
428,S,4999,0,325,20,1
391,S,4646,0,325,20,0
392,S,4999,0,325,20,0
356,S,4768,0,325,20,0
357,S,4999,0,325,20,0
405,S,4670,1,325,20,1
406,S,4999,0,325,20,1
359,S,4846,0,325,20,0
360,S,4999,0,325,20,0
405,S,4675,1,325,20,1
406,S,4999,0,325,20,1
417,S,4439,3,325,20,1
418,S,4999,0,325,20,1
407,S,3914,5,325,20,1
408,S,4999,0,325,20,1
361,S,4963,0,325,20,0
362,S,4999,0,325,20,0
401,S,4794,0,325,20,1
402,S,4999,0,325,20,1
415,S,4649,1,325,20,1
416,S,4999,0,325,20,1
421,S,4564,2,325,20,1
422,S,4999,0,325,20,1
381,S,4765,0,325,20,0
382,S,4999,0,325,20,0
429,S,4776,0,325,20,1
430,S,4999,0,325,20,1
363,S,4893,0,325,20,0
364,S,4999,0,325,20,0
393,S,4794,0,325,20,0
394,S,4999,0,325,20,0
417,S,4875,0,325,20,1
418,S,4999,0,325,20,1
383,S,4933,0,325,20,0
384,S,4999,0,325,20,0
358,S,4720,0,325,20,0
359,S,4999,0,325,20,0
365,S,4888,0,325,20,0
366,S,4999,0,325,20,0
403,S,4785,2,325,20,1
404,S,4999,0,325,20,1
407,S,4712,1,325,20,1
408,S,4999,0,325,20,1
419,S,4694,0,325,20,1
420,S,4999,0,325,20,1
409,S,4684,2,325,20,1
410,S,4999,0,325,20,1
395,S,4799,0,325,20,0
396,S,4999,0,325,20,0
360,S,4876,0,325,20,0
361,S,4999,0,325,20,0
407,S,4579,2,325,20,1
423,S,4693,1,325,20,1
408,S,4999,0,325,20,1
424,S,4999,0,325,20,1
397,S,4915,0,325,20,0
398,S,4999,0,325,20,0
385,S,4733,0,325,20,0
386,S,4999,0,325,20,0
367,S,4740,0,325,20,0
368,S,4999,0,325,20,0
419,S,4651,1,325,20,1
420,S,4999,0,325,20,1
369,S,4980,0,325,20,0
370,S,4999,0,325,20,0
362,S,4806,0,325,20,0
363,S,4999,0,325,20,0
399,S,4842,0,325,20,0
400,S,4999,0,325,20,1
405,S,4647,1,325,20,1
406,S,4999,0,325,20,1
425,S,4770,0,325,20,1
426,S,4999,0,325,20,1
421,S,4836,0,325,20,1
422,S,4999,0,325,20,1
364,S,4849,0,325,20,0
365,S,4999,0,325,20,0
387,S,4719,0,325,20,0
388,S,4999,0,325,20,0
401,S,4836,0,325,20,1
402,S,4999,0,325,20,1
389,S,4874,0,325,20,0
390,S,4999,0,325,20,0
421,S,4462,1,325,20,1
422,S,4999,0,325,20,1
366,S,4800,0,325,20,0
367,S,4999,0,325,20,0
371,S,4624,0,325,20,0
372,S,4999,0,325,20,0
409,S,4349,3,325,20,1
410,S,4999,0,325,20,1
391,S,4894,0,325,20,0
392,S,4999,0,325,20,0
431,S,4166,5,325,20,1
432,S,4999,0,325,20,1
407,S,4614,4,325,20,1
408,S,4999,0,325,20,1
368,S,4903,0,325,20,0
411,S,4333,4,325,20,1
369,S,4999,0,325,20,0
412,S,4999,0,325,20,1
427,S,4611,2,325,20,1
428,S,4999,0,325,20,1
393,S,4927,0,325,20,0
394,S,4999,0,325,20,0
373,S,4846,0,325,20,0
374,S,4999,0,325,20,0
403,S,4656,0,325,20,1
404,S,4999,0,325,20,1
423,S,4580,2,325,20,1
424,S,4999,0,325,20,1
411,S,4822,1,325,20,1
412,S,4999,0,325,20,1
413,S,4850,1,325,20,1
414,S,4999,0,325,20,1
370,S,4845,0,325,20,0
371,S,4999,0,325,20,0
375,S,4818,0,325,20,0
376,S,4999,0,325,20,0
377,S,4994,0,325,20,0
378,S,4999,0,325,20,0
395,S,4765,0,325,20,0
396,S,4999,0,325,20,0
409,S,4714,0,325,20,1
410,S,4999,0,325,20,1
397,S,4959,0,325,20,0
398,S,4999,0,325,20,0
425,S,4789,0,325,20,1
426,S,4999,0,325,20,1
433,S,4606,1,325,20,1
434,S,4999,0,325,20,1
423,S,4483,2,325,20,1
424,S,4999,0,325,20,1
379,S,4865,0,325,20,0
380,S,4999,0,325,20,0
372,S,4757,0,325,20,0
373,S,4999,0,325,20,0
399,S,4849,0,325,20,0
400,S,4999,0,325,20,1
374,S,4934,0,325,20,0
375,S,4999,0,325,20,0
381,S,4864,0,325,20,0
382,S,4999,0,325,20,0
376,S,4911,0,325,20,0
377,S,4999,0,325,20,0
401,S,4884,1,325,20,1
402,S,4999,0,325,20,1
415,S,4552,1,325,20,1
416,S,4999,0,325,20,1
405,S,4483,1,325,20,1
406,S,4999,0,325,20,1
429,S,4405,3,325,20,1
430,S,4999,0,325,20,1
411,S,4661,2,325,20,1
412,S,4999,0,325,20,1
378,S,4921,0,325,20,0
379,S,4999,0,325,20,0
383,S,4861,0,325,20,0
384,S,4999,0,325,20,0
413,S,4389,2,325,20,1
414,S,4999,0,325,20,1
427,S,4574,0,325,20,1
428,S,4999,0,325,20,1
425,S,4597,2,325,20,1
426,S,4999,0,325,20,1
413,S,4797,0,325,20,1
380,S,4815,0,325,20,0
414,S,4999,0,325,20,1
381,S,4999,0,325,20,0
407,S,4761,0,325,20,1
408,S,4999,0,325,20,1
403,S,4711,2,325,20,1
404,S,4999,0,325,20,1
417,S,4667,1,325,20,1
418,S,4999,0,325,20,1
382,S,4825,0,325,20,0
383,S,4999,0,325,20,0
385,S,4663,0,325,20,0
386,S,4999,0,325,20,0
415,S,4708,0,325,20,1
431,S,4599,3,325,20,1
432,S,4999,0,325,20,1
416,S,4999,0,325,20,1
435,S,4251,2,325,20,1
436,S,4999,0,325,20,1
433,S,4906,0,325,20,1
434,S,4999,0,325,20,1
429,S,4616,2,325,20,1
430,S,4999,0,325,20,1
384,S,4871,0,325,20,0
385,S,4999,0,325,20,0
387,S,4815,0,325,20,0
388,S,4999,0,325,20,0
409,S,3192,13,325,20,1
410,S,4999,0,325,20,1
419,S,4711,1,325,20,1
420,S,4999,0,325,20,1
417,S,4785,1,325,20,1
418,S,4999,0,325,20,1
437,S,4866,1,325,20,1
438,S,4999,0,325,20,1
386,S,4887,0,325,20,0
387,S,4999,0,325,20,0
409,S,4596,2,325,20,1
410,S,4999,0,325,20,1
411,S,4898,0,325,20,1
412,S,4999,0,325,20,1
415,S,4467,4,325,20,1
416,S,4999,0,325,20,1
417,S,4854,1,325,20,1
418,S,4999,0,325,20,1
389,S,4682,0,325,20,0
390,S,4999,0,325,20,0
421,S,4663,1,325,20,1
422,S,4999,0,325,20,1
413,S,4672,2,325,20,1
414,S,4999,0,325,20,1
388,S,4601,0,325,20,0
389,S,4999,0,325,20,0
419,S,4577,1,325,20,1
420,S,4999,0,325,20,1
435,S,4442,3,325,20,1
436,S,4999,0,325,20,1
419,S,4696,1,325,20,1
420,S,4999,0,325,20,1
431,S,4310,4,325,20,1
432,S,4999,0,325,20,1
423,S,4685,1,325,20,1
424,S,4999,0,325,20,1
437,S,4751,1,325,20,1
438,S,4999,0,325,20,1
427,S,3842,9,325,20,1
428,S,4999,0,325,20,1
425,S,4814,1,325,20,1
426,S,4999,0,325,20,1
439,S,4166,3,325,20,1
433,S,4743,0,325,20,1
440,S,4999,0,325,20,1
390,S,4572,0,325,20,0
434,S,4999,0,325,20,1
391,S,4999,0,325,20,0
392,S,4844,0,325,20,0
393,S,4999,0,325,20,0
394,S,4987,0,325,20,0
395,S,4999,0,325,20,0
415,S,4371,3,325,20,1
416,S,4999,0,325,20,1
441,S,4732,2,325,20,1
442,S,4999,0,325,20,1
405,S,3514,11,325,20,1
406,S,4999,0,325,20,1
396,S,4886,0,325,20,0
397,S,4999,0,325,20,0
427,S,4701,2,325,20,1
428,S,4999,0,325,20,1
435,S,4650,1,325,20,1
436,S,4999,0,325,20,1
398,S,4881,0,325,20,0
399,S,4999,0,325,20,0
439,S,4423,1,325,20,1
440,S,4999,0,325,20,1
421,S,4277,2,325,20,1
422,S,4999,0,325,20,1
443,S,4748,1,325,20,1
444,S,4999,0,325,20,1
400,S,4844,0,325,20,1
401,S,4999,0,325,20,1
429,S,4258,5,325,20,1
430,S,4999,0,325,20,1
421,S,3956,4,325,20,1
422,S,4999,0,325,20,1
429,S,4662,2,325,20,1
430,S,4999,0,325,20,1
407,S,4525,4,325,20,1
408,S,4999,0,325,20,1
391,S,3582,0,325,20,0
392,S,4999,0,325,20,0
437,S,4435,1,325,20,1
438,S,4999,0,325,20,1
393,S,4923,0,325,20,0
394,S,4999,0,325,20,0
445,S,4563,1,325,20,1
446,S,4999,0,325,20,1
423,S,4469,2,325,20,1
424,S,4999,0,325,20,1
395,S,4887,0,325,20,0
396,S,4999,0,325,20,0
417,S,4145,6,325,20,1
418,S,4999,0,325,20,1
431,S,4535,3,325,20,1
432,S,4999,0,325,20,1
409,S,4680,0,325,20,1
410,S,4999,0,325,20,1
423,S,4507,2,325,20,1
424,S,4999,0,325,20,1
431,S,4482,3,325,20,1
432,S,4999,0,325,20,1
441,S,4271,2,325,20,1
442,S,4999,0,325,20,1
447,S,4779,1,325,20,1
448,S,4999,0,325,20,1
402,S,4373,3,325,20,1
403,S,4999,0,325,20,1
433,S,4841,1,325,20,1
434,S,4999,0,325,20,1
439,S,4669,3,325,20,1
440,S,4999,0,325,20,1
425,S,4802,1,325,20,1
426,S,4999,0,325,20,1
449,S,4842,1,325,20,1
450,S,4999,0,325,20,1
441,S,4880,0,325,20,1
442,S,4999,0,325,20,1
397,S,4661,0,325,20,0
398,S,4999,0,325,20,0
433,S,4735,1,325,20,1
434,S,4999,0,325,20,1
443,S,4721,0,325,20,1
